"RouteTableName","RouteTableId","SubnetId","SubnetName","Destination","NextHop"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0b706cfe2028e855c","pa-uat-app-cluster-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0e9c719d09cda5de6","pa-uat-app-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0d5c7f728a9a1e8c7","ec2-subnet-zonea","10.116.0.0/20","vgw-047200836497df8b4"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0d5c7f728a9a1e8c7","ec2-subnet-zonea","172.16.0.0/16","local"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0d5c7f728a9a1e8c7","ec2-subnet-zonea","0.0.0.0/0","igw-007bbbd90b6d257c0"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04a1f5989dd192357","ec2-subnet-zoneb","10.116.0.0/20","vgw-047200836497df8b4"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04a1f5989dd192357","ec2-subnet-zoneb","172.16.0.0/16","local"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04a1f5989dd192357","ec2-subnet-zoneb","0.0.0.0/0","igw-007bbbd90b6d257c0"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04749e99df0426fdc","rds-subnet-zoneb","10.116.0.0/20","vgw-047200836497df8b4"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04749e99df0426fdc","rds-subnet-zoneb","172.16.0.0/16","local"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-04749e99df0426fdc","rds-subnet-zoneb","0.0.0.0/0","igw-007bbbd90b6d257c0"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0ca66a668753dd33e","rds-subnet-zonea","10.116.0.0/20","vgw-047200836497df8b4"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0ca66a668753dd33e","rds-subnet-zonea","172.16.0.0/16","local"
"demo-website-rtb","rtb-0be81ff876e586dbb","subnet-0ca66a668753dd33e","rds-subnet-zonea","0.0.0.0/0","igw-007bbbd90b6d257c0"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-0ab15f607c9be3985","pa-prod-db-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-0ab15f607c9be3985","pa-prod-db-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-0ab15f607c9be3985","pa-prod-db-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-0ab15f607c9be3985","pa-prod-db-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-0ab15f607c9be3985","pa-prod-db-private-subnet-zc","10.210.0.0/16","local"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-02e0483c09e790be5","pa-prod-db-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-02e0483c09e790be5","pa-prod-db-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-02e0483c09e790be5","pa-prod-db-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-02e0483c09e790be5","pa-prod-db-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-02e0483c09e790be5","pa-prod-db-private-subnet-zb","10.210.0.0/16","local"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-06fda119faf031e67","pa-prod-db-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-06fda119faf031e67","pa-prod-db-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-06fda119faf031e67","pa-prod-db-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-06fda119faf031e67","pa-prod-db-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-db-private-rt","rtb-03a72f581adeb1d68","subnet-06fda119faf031e67","pa-prod-db-private-subnet-za","10.210.0.0/16","local"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f4936f6f9ff66683","pa-preprod-db-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f4936f6f9ff66683","pa-preprod-db-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f4936f6f9ff66683","pa-preprod-db-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f4936f6f9ff66683","pa-preprod-db-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f4936f6f9ff66683","pa-preprod-db-private-subnet-zb","10.211.0.0/16","local"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f87937fb91f2795c","pa-preprod-db-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f87937fb91f2795c","pa-preprod-db-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f87937fb91f2795c","pa-preprod-db-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f87937fb91f2795c","pa-preprod-db-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0f87937fb91f2795c","pa-preprod-db-private-subnet-za","10.211.0.0/16","local"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0713eb8de7f5ba6ff","pa-preprod-db-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0713eb8de7f5ba6ff","pa-preprod-db-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0713eb8de7f5ba6ff","pa-preprod-db-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0713eb8de7f5ba6ff","pa-preprod-db-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-db-private-rt","rtb-0f31c553a557c6a14","subnet-0713eb8de7f5ba6ff","pa-preprod-db-private-subnet-zc","10.211.0.0/16","local"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-04f7537b5aa2442e6","pb-prod-db-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-04f7537b5aa2442e6","pb-prod-db-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-04f7537b5aa2442e6","pb-prod-db-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-04f7537b5aa2442e6","pb-prod-db-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-04f7537b5aa2442e6","pb-prod-db-private-subnet-za","10.210.0.0/16","local"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-093e64162c3d7e907","pb-prod-db-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-093e64162c3d7e907","pb-prod-db-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-093e64162c3d7e907","pb-prod-db-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-093e64162c3d7e907","pb-prod-db-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-093e64162c3d7e907","pb-prod-db-private-subnet-zc","10.210.0.0/16","local"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-0485095c993dd172a","pb-prod-db-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-0485095c993dd172a","pb-prod-db-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-0485095c993dd172a","pb-prod-db-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-0485095c993dd172a","pb-prod-db-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-db-private-rt","rtb-019e1af211220e6ee","subnet-0485095c993dd172a","pb-prod-db-private-subnet-zb","10.210.0.0/16","local"
"network-fw-data-rt","rtb-0db746b8221416371","subnet-005e220aeac05bc5b","network-fw-data-private-subnet-zb","10.212.0.0/23","local"
"network-fw-data-rt","rtb-0db746b8221416371","subnet-000fc6782b03db616","network-fw-data-private-subnet-za","10.212.0.0/23","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c1d32c31cc721727","pa-prod-app-cluster-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0cacde09c037a3dfc","pa-prod-app-cluster-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0c20d5e18b4849cfb","pa-prod-app-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-028b4ba1fbb81aa14","pa-prod-app-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-0b68b5672dfeb7e33","pa-prod-app-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","10.210.0.0/16","local"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pa-prod-app-private-rt","rtb-02663891aabc7d6d3","subnet-01c531775526bcbca","pa-prod-app-cluster-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.212.0.0/23","local"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-07c0a39e5ea56deed","network-gwlbe-private-subnet-za","10.211.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.212.0.0/23","local"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"network-gwlbe-rt","rtb-02b2599bc73d5af0c","subnet-04e8ed2c0320688ac","network-gwlbe-private-subnet-zb","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09f476e73def2f318","pb-prod-app-cluster-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-07ea3e86e3c0ebc69","pb-prod-app-cluster-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-0e4b7386db1c7a31c","pb-prod-app-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","10.210.0.0/16","local"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","10.211.0.0/16","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-09a2021be8b59cf3b","pb-prod-app-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-prod-app-private-rt","rtb-099e04372a6979507","subnet-021c670ec9f852dab","pb-prod-app-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
